model_name,input_token,output_token,latency_sec,tps
gpt-5.4-2026-03-05,337,189,,
gpt-5.4-2026-03-05,283,133,,
gpt-5.4-2026-03-05,505,282,,
gpt-5.4-2026-03-05,277,131,,
gpt-5.4-2026-03-05,240,107,,
gpt-5.4-2026-03-05,118,29,,
gpt-5.4-2026-03-05,123,33,,
gpt-5.4-2026-03-05,104,23,,
gpt-5.4-2026-03-05,245,113,,
gpt-5.4-2026-03-05,119,28,,
gpt-5.4-2026-03-05,227,95,,
gpt-5.4-2026-03-05,136,45,,
gpt-5.4-2026-03-05,100,23,,
gpt-5.4-2026-03-05,126,38,,
gpt-5.4-2026-03-05,229,100,,
gpt-5.4-2026-03-05,179,71,,
gpt-5.4-2026-03-05,225,81,,
gpt-5.4-2026-03-05,172,65,,
gpt-5.4-2026-03-05,289,128,,
gpt-5.4-2026-03-05,342,173,,
gpt-5.4-2026-03-05,194,79,,
gpt-5.4-2026-03-05,241,89,,
gpt-5.4-2026-03-05,131,35,,
gpt-5.4-2026-03-05,100,22,,
gpt-5.4-2026-03-05,89,14,,
gpt-5.4-2026-03-05,104,23,,
gpt-5.4-2026-03-05,162,58,,
gpt-5.4-2026-03-05,237,105,,
gpt-5.4-2026-03-05,90,13,,
gpt-5.4-2026-03-05,245,114,,
gpt-5.4-2026-03-05,167,61,,
gpt-5.4-2026-03-05,180,76,,
gpt-5.4-2026-03-05,368,202,,
gpt-5.4-2026-03-05,356,175,,
gpt-5.4-2026-03-05,224,99,,
gpt-5.4-2026-03-05,109,26,,
gpt-5.4-2026-03-05,92,16,,
gpt-5.4-2026-03-05,98,18,,
gpt-5.4-2026-03-05,283,143,,
gpt-5.4-2026-03-05,203,87,,
gpt-5.4-2026-03-05,215,88,,
gpt-5.4-2026-03-05,195,76,,
gpt-5.4-2026-03-05,333,195,,
gpt-5.4-2026-03-05,299,134,,
gpt-5.4-2026-03-05,215,97,,
gpt-5.4-2026-03-05,261,120,,
gpt-5.4-2026-03-05,259,127,,
gpt-5.4-2026-03-05,105,23,,
gpt-5.4-2026-03-05,197,79,,
gpt-5.4-2026-03-05,257,130,,
gpt-5.4-2026-03-05,291,141,,
gpt-5.4-2026-03-05,177,62,,
gpt-5.4-2026-03-05,122,39,,
gpt-5.4-2026-03-05,156,60,,
gpt-5.4-2026-03-05,176,69,,
gpt-5.4-2026-03-05,156,50,,
gpt-5.4-2026-03-05,137,45,,
gpt-5.4-2026-03-05,306,137,,
gpt-5.4-2026-03-05,139,53,,
gpt-5.4-2026-03-05,315,164,,
gpt-5.4-2026-03-05,138,46,,
gpt-5.4-2026-03-05,87,12,,
gpt-5.4-2026-03-05,219,98,,
gpt-5.4-2026-03-05,193,83,,
gpt-5.4-2026-03-05,190,76,,
gpt-5.4-2026-03-05,237,104,,
gpt-5.4-2026-03-05,256,118,,
gpt-5.4-2026-03-05,200,75,,
gpt-5.4-2026-03-05,217,87,,
gpt-5.4-2026-03-05,164,57,,
gpt-5.4-2026-03-05,166,61,,
gpt-5.4-2026-03-05,199,82,,
gpt-5.4-2026-03-05,253,122,,
gpt-5.4-2026-03-05,89,15,,
gpt-5.4-2026-03-05,100,20,,
gpt-5.4-2026-03-05,240,116,,
gpt-5.4-2026-03-05,230,111,,
gpt-5.4-2026-03-05,125,33,,
gpt-5.4-2026-03-05,92,17,,
gpt-5.4-2026-03-05,277,139,,
gpt-5.4-2026-03-05,177,70,,
gpt-5.4-2026-03-05,131,40,,
gpt-5.4-2026-03-05,164,55,,
gpt-5.4-2026-03-05,256,91,,
gpt-5.4-2026-03-05,140,49,,
gpt-5.4-2026-03-05,125,36,,
gpt-5.4-2026-03-05,211,95,,
gpt-5.4-2026-03-05,333,180,,
gpt-5.4-2026-03-05,156,52,,
gpt-5.4-2026-03-05,123,34,,
gpt-5.4-2026-03-05,148,49,,
gpt-5.4-2026-03-05,184,70,,
gpt-5.4-2026-03-05,230,89,,
gpt-5.4-2026-03-05,201,81,,
gpt-5.4-2026-03-05,134,42,,
gpt-5.4-2026-03-05,170,62,,
gpt-5.4-2026-03-05,128,37,,
gpt-5.4-2026-03-05,267,129,,
gpt-5.4-2026-03-05,191,64,,
gpt-5.4-2026-03-05,100,22,,
gpt-5.4-2026-03-05,102,22,,
gpt-5.4-2026-03-05,97,17,,
gpt-5.4-2026-03-05,87,12,,
gpt-5.4-2026-03-05,256,118,,
gpt-5.4-2026-03-05,142,47,,
gpt-5.4-2026-03-05,134,41,,
gpt-5.4-2026-03-05,152,52,,
gpt-5.4-2026-03-05,121,35,,
gpt-5.4-2026-03-05,138,37,,
gpt-5.4-2026-03-05,110,25,,
gpt-5.4-2026-03-05,107,30,,
gpt-5.4-2026-03-05,160,54,,
gpt-5.4-2026-03-05,210,97,,
gpt-5.4-2026-03-05,285,138,,
gpt-5.4-2026-03-05,153,51,,
gpt-5.4-2026-03-05,161,53,,
gpt-5.4-2026-03-05,128,38,,
gpt-5.4-2026-03-05,144,41,,
gpt-5.4-2026-03-05,170,54,,
gpt-5.4-2026-03-05,177,63,,
gpt-5.4-2026-03-05,135,43,,
gpt-5.4-2026-03-05,112,28,,
gpt-5.4-2026-03-05,278,126,,
gpt-5.4-2026-03-05,133,39,,
gpt-5.4-2026-03-05,146,52,,
gpt-5.4-2026-03-05,168,55,,
gpt-5.4-2026-03-05,165,50,,
gpt-5.4-2026-03-05,137,45,,
gpt-5.4-2026-03-05,155,56,,
gpt-5.4-2026-03-05,87,12,,
gpt-5.4-2026-03-05,87,13,,
gpt-5.4-2026-03-05,414,202,,
gpt-5.4-2026-03-05,288,137,,
gpt-5.4-2026-03-05,125,35,,
gpt-5.4-2026-03-05,98,17,,
gpt-5.4-2026-03-05,99,19,,
gpt-5.4-2026-03-05,155,55,,
gpt-5.4-2026-03-05,99,19,,
gpt-5.4-2026-03-05,105,24,,
gpt-5.4-2026-03-05,241,92,,
gpt-5.4-2026-03-05,198,83,,
gpt-5.4-2026-03-05,153,49,,
gpt-5.4-2026-03-05,189,74,,
gpt-5.4-2026-03-05,181,78,,
gpt-5.4-2026-03-05,116,28,,
gpt-5.4-2026-03-05,145,49,,
gpt-5.4-2026-03-05,133,41,,
gpt-5.4-2026-03-05,269,122,,
gpt-5.4-2026-03-05,246,116,,
gpt-5.4-2026-03-05,233,93,,
gpt-5.4-2026-03-05,150,57,,
gpt-5.4-2026-03-05,224,103,,
gpt-5.4-2026-03-05,200,81,,
gpt-5.4-2026-03-05,194,77,,
gpt-5.4-2026-03-05,118,36,,
gpt-5.4-2026-03-05,147,45,,
gpt-5.4-2026-03-05,229,86,,
gpt-5.4-2026-03-05,328,153,,
gpt-5.4-2026-03-05,301,153,,
gpt-5.4-2026-03-05,179,64,,
gpt-5.4-2026-03-05,197,76,,
gpt-5.4-2026-03-05,242,122,,
gpt-5.4-2026-03-05,344,158,,
gpt-5.4-2026-03-05,125,38,,
gpt-5.4-2026-03-05,148,50,,
gpt-5.4-2026-03-05,185,69,,
gpt-5.4-2026-03-05,150,51,,
gpt-5.4-2026-03-05,323,157,,
gpt-5.4-2026-03-05,181,68,,
gpt-5.4-2026-03-05,153,52,,
gpt-5.4-2026-03-05,248,118,,
gpt-5.4-2026-03-05,148,51,,
gpt-5.4-2026-03-05,169,60,,
gpt-5.4-2026-03-05,129,34,,
gpt-5.4-2026-03-05,159,67,,
gpt-5.4-2026-03-05,163,59,,
gpt-5.4-2026-03-05,117,30,,
gpt-5.4-2026-03-05,109,22,,
gpt-5.4-2026-03-05,160,55,,
gpt-5.4-2026-03-05,213,100,,
gpt-5.4-2026-03-05,355,190,,
gpt-5.4-2026-03-05,237,96,,
gpt-5.4-2026-03-05,316,151,,
gpt-5.4-2026-03-05,118,34,,
gpt-5.4-2026-03-05,318,170,,
gpt-5.4-2026-03-05,145,46,,
gpt-5.4-2026-03-05,123,36,,
gpt-5.4-2026-03-05,156,52,,
gpt-5.4-2026-03-05,113,34,,
gpt-5.4-2026-03-05,173,64,,
gpt-5.4-2026-03-05,311,143,,
gpt-5.4-2026-03-05,493,287,,
gpt-5.4-2026-03-05,160,50,,
gpt-5.4-2026-03-05,105,24,,
gpt-5.4-2026-03-05,366,197,,
gpt-5.4-2026-03-05,308,173,,
gpt-5.4-2026-03-05,289,159,,
gpt-5.4-2026-03-05,190,98,,
gpt-5.4-2026-03-05,96,19,,
gpt-5.4-2026-03-05,161,54,,
gpt-5.4-2026-03-05,212,87,,
gpt-5.4-2026-03-05,276,131,,
gpt-5.4-2026-03-05,310,160,,
gpt-5.4-2026-03-05,255,127,,
gpt-5.4-2026-03-05,272,130,,
gpt-5.4-2026-03-05,274,138,,
gpt-5.4-2026-03-05,101,24,,
gpt-5.4-2026-03-05,113,30,,
gpt-5.4-2026-03-05,363,183,,
gpt-5.4-2026-03-05,314,159,,
gpt-5.4-2026-03-05,440,218,,
gpt-5.4-2026-03-05,305,161,,
gpt-5.4-2026-03-05,471,254,,
gpt-5.4-2026-03-05,124,36,,
gpt-5.4-2026-03-05,224,103,,
gpt-5.4-2026-03-05,204,96,,
gpt-5.4-2026-03-05,188,78,,
gpt-5.4-2026-03-05,206,95,,
gpt-5.4-2026-03-05,287,140,,
gpt-5.4-2026-03-05,251,111,,
gpt-5.4-2026-03-05,253,143,,
gpt-5.4-2026-03-05,219,100,,
gpt-5.4-2026-03-05,218,90,,
gpt-5.4-2026-03-05,216,102,,
gpt-5.4-2026-03-05,229,104,,
gpt-5.4-2026-03-05,225,98,,
gpt-5.4-2026-03-05,110,27,,
gpt-5.4-2026-03-05,292,158,,
gpt-5.4-2026-03-05,512,251,,
gpt-5.4-2026-03-05,379,207,,
gpt-5.4-2026-03-05,109,30,,
gpt-5.4-2026-03-05,195,83,,
gpt-5.4-2026-03-05,260,133,,
gpt-5.4-2026-03-05,309,173,,
gpt-5.4-2026-03-05,282,157,,
gpt-5.4-2026-03-05,198,92,,
gpt-5.4-2026-03-05,202,95,,
gpt-5.4-2026-03-05,200,88,,
gpt-5.4-2026-03-05,283,150,,
gpt-5.4-2026-03-05,282,146,,
gpt-5.4-2026-03-05,254,121,,
gpt-5.4-2026-03-05,236,114,,
gpt-5.4-2026-03-05,310,133,,
gpt-5.4-2026-03-05,260,122,,
gpt-5.4-2026-03-05,117,33,,
gpt-5.4-2026-03-05,191,95,,
gpt-5.4-2026-03-05,171,67,,
gpt-5.4-2026-03-05,230,106,,
gpt-5.4-2026-03-05,173,65,,
gpt-5.4-2026-03-05,305,154,,
gpt-5.4-2026-03-05,220,93,,
gpt-5.4-2026-03-05,176,70,,
gpt-5.4-2026-03-05,306,159,,
gpt-5.4-2026-03-05,105,31,,
gpt-5.4-2026-03-05,206,90,,
gpt-5.4-2026-03-05,303,161,,
gpt-5.4-2026-03-05,126,35,,
gpt-5.4-2026-03-05,121,31,,
gpt-5.4-2026-03-05,185,69,,
gpt-5.4-2026-03-05,290,139,,
gpt-5.4-2026-03-05,272,116,,
gpt-5.4-2026-03-05,385,186,,
gpt-5.4-2026-03-05,227,99,,
gpt-5.4-2026-03-05,190,72,,
gpt-5.4-2026-03-05,315,155,,
gpt-5.4-2026-03-05,129,41,,
gpt-5.4-2026-03-05,121,35,,
gpt-5.4-2026-03-05,260,121,,
gpt-5.4-2026-03-05,269,125,,
gpt-5.4-2026-03-05,277,140,,
gpt-5.4-2026-03-05,255,127,,
gpt-5.4-2026-03-05,226,103,,
gpt-5.4-2026-03-05,202,89,,
gpt-5.4-2026-03-05,123,34,,
gpt-5.4-2026-03-05,121,35,,
gpt-5.4-2026-03-05,148,55,,
gpt-5.4-2026-03-05,287,134,,
gpt-5.4-2026-03-05,309,142,,
gpt-5.4-2026-03-05,332,154,,
gpt-5.4-2026-03-05,173,62,,
gpt-5.4-2026-03-05,224,93,,
gpt-5.4-2026-03-05,109,26,,
gpt-5.4-2026-03-05,193,78,,
gpt-5.4-2026-03-05,426,212,,
gpt-5.4-2026-03-05,257,118,,
gpt-5.4-2026-03-05,300,151,,
gpt-5.4-2026-03-05,144,58,,
gpt-5.4-2026-03-05,315,161,,
gpt-5.4-2026-03-05,472,245,,
gpt-5.4-2026-03-05,123,35,,
gpt-5.4-2026-03-05,139,44,,
gpt-5.4-2026-03-05,177,59,,
gpt-5.4-2026-03-05,323,158,,
gpt-5.4-2026-03-05,252,106,,
gpt-5.4-2026-03-05,276,121,,
gpt-5.4-2026-03-05,345,155,,
gpt-5.4-2026-03-05,188,81,,
gpt-5.4-2026-03-05,391,211,,
gpt-5.4-2026-03-05,260,119,,
gpt-5.4-2026-03-05,143,51,,
gpt-5.4-2026-03-05,122,35,,
gpt-5.4-2026-03-05,263,130,,
gpt-5.4-2026-03-05,329,159,,
gpt-5.4-2026-03-05,217,91,,
gpt-5.4-2026-03-05,263,120,,
gpt-5.4-2026-03-05,235,118,,
gpt-5.4-2026-03-05,223,93,,
gpt-5.4-2026-03-05,118,33,,
gpt-5.4-2026-03-05,289,141,,
gpt-5.4-2026-03-05,235,109,,
gpt-5.4-2026-03-05,260,121,,
gpt-5.4-2026-03-05,323,157,,
gpt-5.4-2026-03-05,186,78,,
gpt-5.4-2026-03-05,273,124,,
gpt-5.4-2026-03-05,214,90,,
gpt-5.4-2026-03-05,234,113,,
gpt-5.4-2026-03-05,236,108,,
gpt-5.4-2026-03-05,143,55,,
gpt-5.4-2026-03-05,139,56,,
gpt-5.4-2026-03-05,107,29,,
gpt-5.4-2026-03-05,289,153,,
gpt-5.4-2026-03-05,264,108,,
gpt-5.4-2026-03-05,232,114,,
gpt-5.4-2026-03-05,401,214,,
gpt-5.4-2026-03-05,364,178,,
gpt-5.4-2026-03-05,214,90,,
gpt-5.4-2026-03-05,242,104,,
gpt-5.4-2026-03-05,222,100,,
gpt-5.4-2026-03-05,211,80,,
gpt-5.4-2026-03-05,113,30,,
gpt-5.4-2026-03-05,317,148,,
gpt-5.4-2026-03-05,242,102,,
gpt-5.4-2026-03-05,400,204,,
gpt-5.4-2026-03-05,379,200,,
gpt-5.4-2026-03-05,160,57,,
gpt-5.4-2026-03-05,225,94,,
gpt-5.4-2026-03-05,213,84,,
gpt-5.4-2026-03-05,216,109,,
gpt-5.4-2026-03-05,265,141,,
gpt-5.4-2026-03-05,298,153,,
gpt-5.4-2026-03-05,209,92,,
gpt-5.4-2026-03-05,302,173,,
gpt-5.4-2026-03-05,132,48,,
gpt-5.4-2026-03-05,121,41,,
gpt-5.4-2026-03-05,145,67,,
gpt-5.4-2026-03-05,132,45,,
gpt-5.4-2026-03-05,99,26,,
gpt-5.4-2026-03-05,85,10,,
gpt-5.4-2026-03-05,98,21,,
gpt-5.4-2026-03-05,89,18,,
gpt-5.4-2026-03-05,94,20,,
gpt-5.4-2026-03-05,93,16,,
gpt-5.4-2026-03-05,124,39,,
gpt-5.4-2026-03-05,112,33,,
gpt-5.4-2026-03-05,98,21,,
gpt-5.4-2026-03-05,106,21,,
gpt-5.4-2026-03-05,161,58,,
gpt-5.4-2026-03-05,141,59,,
gpt-5.4-2026-03-05,132,44,,
gpt-5.4-2026-03-05,201,89,,
gpt-5.4-2026-03-05,159,73,,
gpt-5.4-2026-03-05,116,31,,
gpt-5.4-2026-03-05,108,23,,
gpt-5.4-2026-03-05,185,72,,
gpt-5.4-2026-03-05,116,35,,
gpt-5.4-2026-03-05,160,57,,
gpt-5.4-2026-03-05,128,34,,
gpt-5.4-2026-03-05,169,67,,
gpt-5.4-2026-03-05,235,119,,
gpt-5.4-2026-03-05,97,15,,
gpt-5.4-2026-03-05,320,153,,
gpt-5.4-2026-03-05,288,149,,
gpt-5.4-2026-03-05,336,191,,
gpt-5.4-2026-03-05,328,163,,
gpt-5.4-2026-03-05,114,32,,
gpt-5.4-2026-03-05,91,12,,
gpt-5.4-2026-03-05,146,52,,
gpt-5.4-2026-03-05,131,39,,
gpt-5.4-2026-03-05,130,38,,
gpt-5.4-2026-03-05,147,48,,
gpt-5.4-2026-03-05,113,27,,
gpt-5.4-2026-03-05,140,41,,
gpt-5.4-2026-03-05,192,81,,
gpt-5.4-2026-03-05,124,40,,
gpt-5.4-2026-03-05,151,59,,
gpt-5.4-2026-03-05,131,33,,
gpt-5.4-2026-03-05,133,37,,
gpt-5.4-2026-03-05,133,45,,
gpt-5.4-2026-03-05,142,52,,
gpt-5.4-2026-03-05,142,46,,
gpt-5.4-2026-03-05,109,24,,
gpt-5.4-2026-03-05,135,45,,
gpt-5.4-2026-03-05,136,47,,
gpt-5.4-2026-03-05,129,42,,
gpt-5.4-2026-03-05,118,34,,
gpt-5.4-2026-03-05,106,20,,
gpt-5.4-2026-03-05,137,41,,
gpt-5.4-2026-03-05,202,87,,
gpt-5.4-2026-03-05,183,66,,
gpt-5.4-2026-03-05,92,18,,
gpt-5.4-2026-03-05,122,36,,
gpt-5.4-2026-03-05,112,25,,
gpt-5.4-2026-03-05,98,17,,
gpt-5.4-2026-03-05,100,20,,
gpt-5.4-2026-03-05,109,29,,
gpt-5.4-2026-03-05,107,29,,
gpt-5.4-2026-03-05,113,32,,
gpt-5.4-2026-03-05,103,21,,
gpt-5.4-2026-03-05,105,27,,
gpt-5.4-2026-03-05,98,19,,
gpt-5.4-2026-03-05,122,37,,
gpt-5.4-2026-03-05,142,49,,
gpt-5.4-2026-03-05,143,44,,
gpt-5.4-2026-03-05,109,28,,
gpt-5.4-2026-03-05,90,13,,
gpt-5.4-2026-03-05,156,54,,
gpt-5.4-2026-03-05,86,11,,
gpt-5.4-2026-03-05,93,14,,
gpt-5.4-2026-03-05,101,24,,
gpt-5.4-2026-03-05,100,22,,
gpt-5.4-2026-03-05,168,66,,
gpt-5.4-2026-03-05,234,96,,
gpt-5.4-2026-03-05,162,61,,
gpt-5.4-2026-03-05,169,64,,
gpt-5.4-2026-03-05,183,74,,
gpt-5.4-2026-03-05,167,63,,
gpt-5.4-2026-03-05,124,33,,
gpt-5.4-2026-03-05,122,33,,
gpt-5.4-2026-03-05,167,71,,
gpt-5.4-2026-03-05,230,122,,
gpt-5.4-2026-03-05,183,80,,
gpt-5.4-2026-03-05,176,89,,
gpt-5.4-2026-03-05,156,55,,
gpt-5.4-2026-03-05,280,143,,
gpt-5.4-2026-03-05,156,67,,
gpt-5.4-2026-03-05,125,35,,
gpt-5.4-2026-03-05,139,43,,
gpt-5.4-2026-03-05,155,53,,
gpt-5.4-2026-03-05,111,32,,
gpt-5.4-2026-03-05,132,42,,
gpt-5.4-2026-03-05,90,13,,
gpt-5.4-2026-03-05,149,60,,
gpt-5.4-2026-03-05,121,32,,
gpt-5.4-2026-03-05,124,44,,
gpt-5.4-2026-03-05,106,27,,
gpt-5.4-2026-03-05,100,21,,
gpt-5.4-2026-03-05,134,43,,
gpt-5.4-2026-03-05,125,37,,
gpt-5.4-2026-03-05,103,23,,
gpt-5.4-2026-03-05,127,36,,
gpt-5.4-2026-03-05,138,46,,
gpt-5.4-2026-03-05,159,58,,
gpt-5.4-2026-03-05,104,21,,
gpt-5.4-2026-03-05,104,22,,
gpt-5.4-2026-03-05,203,81,,
gpt-5.4-2026-03-05,106,23,,
gpt-5.4-2026-03-05,198,97,,
gpt-5.4-2026-03-05,99,20,,
gpt-5.4-2026-03-05,216,93,,
gpt-5.4-2026-03-05,162,63,,
gpt-5.4-2026-03-05,108,23,,
gpt-5.4-2026-03-05,103,22,,
gpt-5.4-2026-03-05,90,16,,
gpt-5.4-2026-03-05,103,22,,
gpt-5.4-2026-03-05,131,41,,
gpt-5.4-2026-03-05,107,24,,
gpt-5.4-2026-03-05,183,98,,
gpt-5.4-2026-03-05,134,45,,
gpt-5.4-2026-03-05,97,14,,
gpt-5.4-2026-03-05,145,55,,
gpt-5.4-2026-03-05,92,15,,
gpt-5.4-2026-03-05,130,44,,
gpt-5.4-2026-03-05,105,22,,
gpt-5.4-2026-03-05,146,54,,
gpt-5.4-2026-03-05,103,21,,
gpt-5.4-2026-03-05,124,45,,
gpt-5.4-2026-03-05,100,22,,
gpt-5.4-2026-03-05,96,20,,
gpt-5.4-2026-03-05,123,30,,
gpt-5.4-2026-03-05,93,17,,
gpt-5.4-2026-03-05,131,38,,
gpt-5.4-2026-03-05,112,33,,
gpt-5.4-2026-03-05,122,35,,
gpt-5.4-2026-03-05,138,48,,
gpt-5.4-2026-03-05,100,21,,
gpt-5.4-2026-03-05,134,41,,
gpt-5.4-2026-03-05,133,42,,
gpt-5.4-2026-03-05,212,98,,
gpt-5.4-2026-03-05,103,26,,
gpt-5.4-2026-03-05,103,23,,
gpt-5.4-2026-03-05,189,80,,
gpt-5.4-2026-03-05,117,27,,
gpt-5.4-2026-03-05,90,15,,
gpt-5.4-2026-03-05,120,39,,
gpt-5.4-2026-03-05,125,33,,
gpt-5.4-2026-03-05,125,32,,
gpt-5.4-2026-03-05,99,16,,
gpt-5.4-2026-03-05,119,32,,
gpt-5.4-2026-03-05,111,24,,
gpt-5.4-2026-03-05,133,38,,
gpt-5.4-2026-03-05,126,42,,
gpt-5.4-2026-03-05,156,51,,
gpt-5.4-2026-03-05,168,65,,
gpt-5.4-2026-03-05,141,49,,
gpt-5.4-2026-03-05,116,29,,
gpt-5.4-2026-03-05,119,32,,
gpt-5.4-2026-03-05,108,22,,
gpt-5.4-2026-03-05,118,36,,
gpt-5.4-2026-03-05,161,66,,
gpt-5.4-2026-03-05,102,22,,
gpt-5.4-2026-03-05,144,44,,
gpt-5.4-2026-03-05,142,56,,
gpt-5.4-2026-03-05,136,42,,
gpt-5.4-2026-03-05,120,33,,
gpt-5.4-2026-03-05,113,28,,
gpt-5.4-2026-03-05,101,24,,
gpt-5.4-2026-03-05,125,36,,
gpt-5.4-2026-03-05,108,24,,
gpt-5.4-2026-03-05,116,37,,
gpt-5.4-2026-03-05,97,20,,
gpt-5.4-2026-03-05,97,20,,
gpt-5.4-2026-03-05,133,41,,
gpt-5.4-2026-03-05,99,23,,
gpt-5.4-2026-03-05,95,19,,
gpt-5.4-2026-03-05,89,11,,
gpt-5.4-2026-03-05,132,41,,
gpt-5.4-2026-03-05,111,35,,
gpt-5.4-2026-03-05,91,16,,
gpt-5.4-2026-03-05,91,19,,
gpt-5.4-2026-03-05,152,56,,
gpt-5.4-2026-03-05,110,31,,
gpt-5.4-2026-03-05,114,27,,
gpt-5.4-2026-03-05,101,22,,
gpt-5.4-2026-03-05,117,28,,
gpt-5.4-2026-03-05,128,40,,
gpt-5.4-2026-03-05,98,20,,
gpt-5.4-2026-03-05,166,59,,
gpt-5.4-2026-03-05,146,44,,
gpt-5.4-2026-03-05,140,47,,
gpt-5.4-2026-03-05,128,37,,
gpt-5.4-2026-03-05,90,17,,
gpt-5.4-2026-03-05,112,24,,
gpt-5.4-2026-03-05,123,35,,
gpt-5.4-2026-03-05,100,19,,
gpt-5.4-2026-03-05,119,37,,
gpt-5.4-2026-03-05,154,51,,
gpt-5.4-2026-03-05,147,59,,
gpt-5.4-2026-03-05,90,17,,
gpt-5.4-2026-03-05,111,26,,
gpt-5.4-2026-03-05,116,30,,
gpt-5.4-2026-03-05,132,32,,
gpt-5.4-2026-03-05,113,34,,
gpt-5.4-2026-03-05,94,16,,
gpt-5.4-2026-03-05,118,30,,
gpt-5.4-2026-03-05,143,53,,
gpt-5.4-2026-03-05,92,17,,
gpt-5.4-2026-03-05,97,19,,
gpt-5.4-2026-03-05,120,35,,
gpt-5.4-2026-03-05,117,30,,
gpt-5.4-2026-03-05,113,30,,
gpt-5.4-2026-03-05,108,24,,
gpt-5.4-2026-03-05,105,23,,
gpt-5.4-2026-03-05,93,14,,
gpt-5.4-2026-03-05,107,29,,
gpt-5.4-2026-03-05,126,42,,
gpt-5.4-2026-03-05,102,22,,
gpt-5.4-2026-03-05,113,25,,
gpt-5.4-2026-03-05,98,22,,
gpt-5.4-2026-03-05,148,49,,
gpt-5.4-2026-03-05,98,19,,
gpt-5.4-2026-03-05,163,67,,
gpt-5.4-2026-03-05,128,44,,
gpt-5.4-2026-03-05,91,14,,
gpt-5.4-2026-03-05,100,20,,
gpt-5.4-2026-03-05,139,54,,
gpt-5.4-2026-03-05,149,52,,
gpt-5.4-2026-03-05,188,71,,
gpt-5.4-2026-03-05,153,56,,
gpt-5.4-2026-03-05,166,65,,
gpt-5.4-2026-03-05,167,60,,
gpt-5.4-2026-03-05,196,82,,
gpt-5.4-2026-03-05,115,33,,
gpt-5.4-2026-03-05,95,20,,
gpt-5.4-2026-03-05,103,21,,
gpt-5.4-2026-03-05,114,28,,
gpt-5.4-2026-03-05,115,29,,
gpt-5.4-2026-03-05,102,30,,
gpt-5.4-2026-03-05,120,40,,
gpt-5.4-2026-03-05,153,58,,
gpt-5.4-2026-03-05,126,43,,
gpt-5.4-2026-03-05,100,25,,
gpt-5.4-2026-03-05,96,18,,
gpt-5.4-2026-03-05,113,32,,
gpt-5.4-2026-03-05,156,52,,
gpt-5.4-2026-03-05,121,36,,
gpt-5.4-2026-03-05,228,116,,
gpt-5.4-2026-03-05,134,36,,
gpt-5.4-2026-03-05,140,46,,
gpt-5.4-2026-03-05,193,82,,
gpt-5.4-2026-03-05,158,56,,
gpt-5.4-2026-03-05,203,90,,
gpt-5.4-2026-03-05,319,166,,
gpt-5.4-2026-03-05,97,17,,
gpt-5.4-2026-03-05,217,95,,
gpt-5.4-2026-03-05,92,16,,
gpt-5.4-2026-03-05,94,15,,
gpt-5.4-2026-03-05,131,49,,
gpt-5.4-2026-03-05,130,39,,
gpt-5.4-2026-03-05,135,47,,
gpt-5.4-2026-03-05,146,51,,
gpt-5.4-2026-03-05,181,76,,
gpt-5.4-2026-03-05,108,28,,
gpt-5.4-2026-03-05,226,98,,
gpt-5.4-2026-03-05,129,31,,
gpt-5.4-2026-03-05,155,62,,
gpt-5.4-2026-03-05,185,72,,
gpt-5.4-2026-03-05,120,35,,
gpt-5.4-2026-03-05,108,23,,
gpt-5.4-2026-03-05,123,35,,
gpt-5.4-2026-03-05,122,40,,
gpt-5.4-2026-03-05,153,62,,
gpt-5.4-2026-03-05,116,28,,
gpt-5.4-2026-03-05,97,18,,
gpt-5.4-2026-03-05,113,28,,
gpt-5.4-2026-03-05,191,86,,
gpt-5.4-2026-03-05,117,30,,
gpt-5.4-2026-03-05,112,26,,
gpt-5.4-2026-03-05,117,39,,
gpt-5.4-2026-03-05,133,39,,
gpt-5.4-2026-03-05,129,41,,
gpt-5.4-2026-03-05,119,36,,
gpt-5.4-2026-03-05,153,58,,
gpt-5.4-2026-03-05,209,91,,
gpt-5.4-2026-03-05,117,33,,
gpt-5.4-2026-03-05,98,21,,
gpt-5.4-2026-03-05,174,65,,
gpt-5.4-2026-03-05,136,42,,
gpt-5.4-2026-03-05,153,50,,
gpt-5.4-2026-03-05,106,22,,
gpt-5.4-2026-03-05,126,37,,
gpt-5.4-2026-03-05,85,13,,
gpt-5.4-2026-03-05,149,51,,
gpt-5.4-2026-03-05,160,55,,
gpt-5.4-2026-03-05,142,52,,
gpt-5.4-2026-03-05,124,44,,
gpt-5.4-2026-03-05,126,45,,
gpt-5.4-2026-03-05,104,21,,
gpt-5.4-2026-03-05,132,38,,
gpt-5.4-2026-03-05,139,64,,
gpt-5.4-2026-03-05,99,18,,
gpt-5.4-2026-03-05,152,58,,
gpt-5.4-2026-03-05,89,15,,
gpt-5.4-2026-03-05,159,51,,
gpt-5.4-2026-03-05,102,21,,
gpt-5.4-2026-03-05,141,44,,
gpt-5.4-2026-03-05,114,28,,
gpt-5.4-2026-03-05,105,23,,
gpt-5.4-2026-03-05,116,29,,
gpt-5.4-2026-03-05,133,37,,
gpt-5.4-2026-03-05,129,53,,
gpt-5.4-2026-03-05,99,21,,
gpt-5.4-2026-03-05,136,48,,
gpt-5.4-2026-03-05,103,19,,
gpt-5.4-2026-03-05,116,38,,
gpt-5.4-2026-03-05,93,14,,
